"id","basket_value","recency_days","citrus fruit","tropical fruit","whole milk","other vegetables","rolls/buns","chocolate","bottled water","yogurt","sausage","root vegetables","pastry","soda","cream","low_value_basket","medium_value_basket","high_value_basket"
7914,3,39,no,no,no,no,no,no,"yes",no,no,"yes",no,no,no,no,"yes",no
7916,10.6,70,no,no,"yes",no,"yes","yes",no,no,no,no,"yes",no,no,no,no,"yes"
7917,2.2,56,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
7918,2.7,56,no,no,"yes",no,no,no,no,"yes",no,no,no,no,no,no,"yes",no
7920,7.7,24,no,no,"yes",no,no,no,no,no,"yes","yes",no,no,no,no,no,"yes"
7921,1.1,1,"yes",no,no,no,no,no,no,no,no,no,no,no,no,"yes",no,no
7923,1.2,3,no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no,no
7924,1.3,7,no,no,no,"yes",no,no,no,no,no,no,no,no,no,"yes",no,no
7925,4.9,37,no,"yes","yes",no,no,no,no,no,no,"yes",no,no,no,no,"yes",no
7926,1.4,10,no,no,no,no,no,no,"yes",no,no,no,no,no,no,"yes",no,no
7928,8.9,70,no,no,no,no,no,"yes",no,no,no,no,"yes","yes",no,no,no,"yes"
7929,1.4,10,no,no,no,no,no,no,"yes",no,no,no,no,no,no,"yes",no,no
7930,1.2,3,no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no,no
7931,2.6,74,"yes",no,no,no,no,no,no,"yes",no,no,no,no,no,no,"yes",no
7932,4.4,41,no,no,"yes",no,no,no,no,"yes",no,no,no,"yes",no,no,"yes",no
7933,3.1,28,no,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no
7934,3.1,48,no,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no
7935,4.8,41,no,no,no,no,no,"yes",no,no,no,no,no,"yes",no,no,"yes",no
7936,2.5,52,no,no,"yes","yes",no,no,no,no,no,no,no,no,no,no,"yes",no
7937,4.8,48,no,no,no,no,no,"yes",no,no,no,no,no,"yes",no,no,"yes",no
7938,9.5,14,no,no,no,"yes",no,no,no,no,no,no,no,no,no,no,no,"yes"
7939,1.4,10,no,no,no,no,no,no,"yes",no,no,no,no,no,no,"yes",no,no
7941,7.1,20,no,no,no,no,"yes",no,no,no,"yes",no,no,no,no,no,no,"yes"
7943,5.8,70,no,no,no,no,no,no,no,no,no,no,"yes","yes",no,no,"yes",no
7944,6.5,12,no,no,"yes",no,"yes",no,no,"yes",no,"yes",no,no,no,no,no,"yes"
7945,1.6,75,no,no,no,no,no,no,no,no,no,"yes",no,no,no,"yes",no,no
7946,7.7,20,no,no,no,"yes",no,"yes",no,no,no,"yes",no,"yes",no,no,no,"yes"
7948,12.9,69,no,no,no,no,"yes",no,no,"yes",no,no,"yes",no,no,no,no,"yes"
7949,2.7,64,no,no,"yes",no,no,no,no,"yes",no,no,no,no,no,no,"yes",no
7951,6.3,2,no,no,"yes",no,no,no,no,no,no,no,no,no,no,no,no,"yes"
7952,1.5,54,no,no,no,no,no,no,no,"yes",no,no,no,no,no,"yes",no,no
7953,1.4,10,no,no,no,no,no,no,"yes",no,no,no,no,no,no,"yes",no,no
7955,5.3,65,no,no,no,no,"yes",no,no,no,no,no,no,no,no,no,"yes",no
7956,3.1,40,no,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no
7958,2.2,54,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
7960,7.3,1,no,no,no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes"
7961,5.3,52,no,no,no,no,"yes","yes",no,no,no,no,no,no,no,no,"yes",no
7962,2.2,58,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
7965,4.8,47,no,no,no,no,no,no,no,no,no,no,no,"yes",no,no,"yes",no
7967,2.1,70,no,"yes",no,no,no,no,no,no,no,no,no,no,no,"yes",no,no
7969,2.2,68,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
7972,1.7,62,no,no,no,no,no,no,no,no,no,no,no,"yes",no,"yes",no,no
7973,1.6,54,no,no,no,no,no,no,no,no,no,"yes",no,no,no,"yes",no,no
7974,1.7,65,no,no,no,no,no,no,no,no,no,no,no,"yes",no,"yes",no,no
7976,6.7,69,"yes",no,no,no,no,no,no,"yes",no,no,"yes",no,no,no,no,"yes"
7977,4.3,31,no,no,"yes",no,no,no,no,no,no,no,no,no,no,no,"yes",no
7978,1.7,61,no,no,no,no,no,no,no,no,no,no,no,"yes",no,"yes",no,no
7979,5.1,53,no,no,no,"yes","yes",no,no,no,no,"yes",no,no,no,no,"yes",no
7980,3.8,37,no,"yes",no,no,no,no,no,no,no,no,no,"yes",no,no,"yes",no
7981,5.5,68,no,no,"yes","yes",no,no,"yes",no,no,"yes",no,no,no,no,"yes",no
7985,3.7,37,no,no,no,no,"yes",no,no,"yes",no,no,no,no,no,no,"yes",no
7986,4.1,69,no,no,no,no,no,no,no,no,no,no,"yes",no,no,no,"yes",no
7987,6.7,7,no,no,no,no,"yes",no,"yes",no,no,no,no,no,no,no,no,"yes"
7988,5.4,69,no,no,no,"yes",no,no,no,no,no,no,"yes",no,no,no,"yes",no
7989,4.9,29,no,no,"yes",no,"yes",no,no,"yes",no,no,no,no,no,no,"yes",no
7990,5.8,52,no,no,"yes","yes",no,no,no,no,no,"yes",no,"yes",no,no,"yes",no
7993,10.9,21,no,"yes",no,no,"yes",no,no,"yes",no,no,no,no,no,no,no,"yes"
7994,2.2,52,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
7995,9.8,15,no,no,no,no,no,no,"yes",no,no,"yes",no,"yes",no,no,no,"yes"
7997,15,18,no,"yes","yes","yes","yes",no,no,no,"yes","yes",no,"yes",no,no,no,"yes"
7998,11,69,no,"yes",no,no,no,"yes",no,no,no,no,"yes","yes",no,no,no,"yes"
8000,6.1,4,no,no,"yes",no,no,no,no,no,"yes",no,no,no,no,no,no,"yes"
8001,1.7,63,no,no,no,no,no,no,no,no,no,no,no,"yes",no,"yes",no,no
8002,2.1,54,no,"yes",no,no,no,no,no,no,no,no,no,no,no,"yes",no,no
8003,2.1,59,no,"yes",no,no,no,no,no,no,no,no,no,no,no,"yes",no,no
8004,9.2,69,no,no,"yes",no,"yes",no,no,no,no,no,"yes","yes",no,no,no,"yes"
8006,1.6,65,no,no,no,no,no,no,no,no,no,"yes",no,no,no,"yes",no,no
8008,5.1,70,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"yes",no
8009,1.3,7,no,no,no,"yes",no,no,no,no,no,no,no,no,no,"yes",no,no
8011,2.2,67,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
8012,4.3,49,no,"yes",no,no,"yes",no,no,no,no,no,no,no,no,no,"yes",no
8013,8.8,21,no,no,no,no,"yes",no,no,no,"yes",no,no,"yes",no,no,no,"yes"
8015,1.2,3,no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no,no
8016,4.4,48,no,no,no,"yes",no,no,no,"yes",no,"yes",no,no,no,no,"yes",no
8017,2.2,56,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
8018,10.8,19,no,no,"yes","yes",no,no,no,"yes",no,no,no,"yes",no,no,no,"yes"
8019,4,48,"yes",no,no,"yes",no,no,no,no,no,"yes",no,no,no,no,"yes",no
8020,1.5,73,no,no,no,no,no,no,no,"yes",no,no,no,no,no,"yes",no,no
8021,6.1,14,no,no,"yes",no,no,no,no,no,"yes",no,no,no,no,no,no,"yes"
8023,7.2,69,no,no,no,no,no,"yes",no,no,no,no,"yes",no,no,no,no,"yes"
8024,2.2,66,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
8026,3.3,32,no,"yes","yes",no,no,no,no,no,no,no,no,no,no,no,"yes",no
8027,14.2,69,no,"yes","yes",no,"yes",no,no,"yes",no,no,"yes",no,no,no,no,"yes"
8028,1.2,3,no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no,no
8029,2.2,64,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
8031,8,69,no,no,no,no,"yes",no,no,no,no,no,"yes","yes",no,no,no,"yes"
8032,5.1,54,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"yes",no
8033,5.1,52,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"yes",no
8034,5.1,72,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"yes",no
8035,5.5,69,no,no,no,no,no,no,"yes",no,no,no,"yes",no,no,no,"yes",no
8036,3.7,50,no,no,no,no,"yes",no,no,"yes",no,no,no,no,no,no,"yes",no
8037,2.8,40,no,no,no,"yes",no,no,no,"yes",no,no,no,no,no,no,"yes",no
8038,6.2,69,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no,no,no,"yes"
8040,4.1,69,no,no,no,no,no,no,no,no,no,no,"yes",no,no,no,"yes",no
8041,7.9,5,no,no,no,"yes",no,no,no,"yes",no,no,no,no,no,no,no,"yes"
8042,5.2,69,"yes",no,no,no,no,no,no,no,no,no,"yes",no,no,no,"yes",no
8043,4.3,50,no,"yes",no,no,"yes",no,no,no,no,no,no,no,no,no,"yes",no
8044,14.3,69,no,"yes",no,"yes","yes","yes",no,"yes",no,no,"yes",no,no,no,no,"yes"
8045,8.8,5,no,no,no,no,"yes",no,no,no,"yes",no,no,"yes",no,no,no,"yes"
8046,1.6,64,no,no,no,no,no,no,no,no,no,"yes",no,no,no,"yes",no,no
8047,5.3,69,no,no,"yes",no,no,no,no,no,no,no,"yes",no,no,no,"yes",no
8048,8.8,7,"yes",no,"yes",no,no,no,no,no,"yes","yes",no,no,no,no,no,"yes"
8049,1.7,63,no,no,no,no,no,no,no,no,no,no,no,"yes",no,"yes",no,no
8050,6.6,21,no,no,no,no,no,no,no,no,"yes",no,no,"yes",no,no,no,"yes"
8051,4.3,29,no,no,"yes",no,no,no,no,no,no,no,no,no,no,no,"yes",no
8052,6,19,no,no,"yes",no,no,"yes",no,no,no,no,no,"yes",no,no,no,"yes"
8055,1.3,7,no,no,no,"yes",no,no,no,no,no,no,no,no,no,"yes",no,no
8056,3,36,no,no,no,"yes",no,no,no,no,no,no,no,"yes",no,no,"yes",no
8057,4.3,37,no,no,"yes",no,no,"yes",no,no,no,no,no,no,no,no,"yes",no
8058,3.1,31,no,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no
8063,1.2,3,no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no,no
8064,1.5,63,no,no,no,no,no,no,no,"yes",no,no,no,no,no,"yes",no,no
8066,1.3,7,no,no,no,"yes",no,no,no,no,no,no,no,no,no,"yes",no,no
8067,1.2,3,no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no,no
8068,7.6,19,no,no,"yes","yes",no,no,no,no,no,no,no,no,no,no,no,"yes"
8069,1.7,66,no,no,no,no,no,no,no,no,no,no,no,"yes",no,"yes",no,no
8070,2.2,64,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
8071,6.3,2,no,no,"yes",no,no,no,no,no,no,no,no,no,no,no,no,"yes"
8072,1.4,10,no,no,no,no,no,no,"yes",no,no,no,no,no,no,"yes",no,no
8073,1.1,1,"yes",no,no,no,no,no,no,no,no,no,no,no,no,"yes",no,no
8076,5.1,63,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"yes",no
8079,5,51,no,no,"yes",no,"yes",no,no,no,no,"yes",no,no,no,no,"yes",no
8081,17.6,69,no,"yes",no,no,no,no,"yes",no,"yes",no,"yes",no,no,no,no,"yes"
8082,2.2,69,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
8084,5.1,64,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"yes",no
8085,3.4,50,no,no,"yes",no,"yes",no,no,no,no,no,no,no,no,no,"yes",no
8086,1.5,56,no,no,no,no,no,no,no,"yes",no,no,no,no,no,"yes",no,no
8087,5.1,73,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"yes",no
8088,4.9,33,no,no,no,no,no,no,no,no,"yes",no,no,no,no,no,"yes",no
8089,2.7,67,no,no,"yes",no,no,no,no,"yes",no,no,no,no,no,no,"yes",no
8091,1.2,3,no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no,no
8092,1.7,57,no,no,no,no,no,no,no,no,no,no,no,"yes",no,"yes",no,no
8093,14.6,10,"yes","yes","yes","yes","yes",no,no,no,no,"yes",no,no,no,no,no,"yes"
8094,1.5,56,no,no,no,no,no,no,no,"yes",no,no,no,no,no,"yes",no,no
8096,3.1,48,no,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no
8097,1.2,3,no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no,no
8098,1.2,3,no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no,no
8100,2.1,54,no,"yes",no,no,no,no,no,no,no,no,no,no,no,"yes",no,no
8101,1.4,10,no,no,no,no,no,no,"yes",no,no,no,no,no,no,"yes",no,no
8102,6.3,25,no,no,"yes",no,no,no,no,no,no,no,no,no,no,no,no,"yes"
8104,1.3,7,no,no,no,"yes",no,no,no,no,no,no,no,no,no,"yes",no,no
8105,1.1,1,"yes",no,no,no,no,no,no,no,no,no,no,no,no,"yes",no,no
8107,11.3,13,"yes","yes",no,no,no,no,"yes",no,no,"yes",no,no,no,no,no,"yes"
8108,1.2,3,no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no,no
8110,1.7,66,no,no,no,no,no,no,no,no,no,no,no,"yes",no,"yes",no,no
8111,2.5,75,"yes",no,no,no,no,no,"yes",no,no,no,no,no,no,no,"yes",no
8112,2.2,53,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
8113,2.2,61,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
8114,3.8,26,no,"yes",no,no,no,no,no,no,no,no,no,"yes",no,no,"yes",no
8115,1.3,7,no,no,no,"yes",no,no,no,no,no,no,no,no,no,"yes",no,no
8117,11.5,16,no,no,no,"yes","yes",no,no,no,"yes",no,no,no,no,no,no,"yes"
8118,1.5,72,no,no,no,no,no,no,no,"yes",no,no,no,no,no,"yes",no,no
8119,9.1,21,no,no,"yes","yes",no,no,no,"yes",no,no,no,no,no,no,no,"yes"
8120,8,9,"yes",no,no,no,"yes","yes",no,no,no,"yes",no,no,no,no,no,"yes"
8121,2.9,50,no,no,no,no,no,no,"yes","yes",no,no,no,no,no,no,"yes",no
8123,1.1,1,"yes",no,no,no,no,no,no,no,no,no,no,no,no,"yes",no,no
8125,1.7,68,no,no,no,no,no,no,no,no,no,no,no,"yes",no,"yes",no,no
8126,2.4,60,"yes",no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no
8129,4.5,31,"yes","yes",no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no
8131,3.6,51,no,no,no,no,"yes",no,"yes",no,no,no,no,no,no,no,"yes",no
8132,4.8,40,no,no,no,no,no,no,no,no,no,no,no,"yes",no,no,"yes",no
8134,2.1,55,no,"yes",no,no,no,no,no,no,no,no,no,no,no,"yes",no,no
8135,3.9,45,no,no,no,no,"yes",no,no,no,no,no,no,"yes",no,no,"yes",no
8139,3,44,no,no,no,"yes",no,no,no,no,no,no,no,"yes",no,no,"yes",no
8140,5.3,59,no,no,no,no,"yes",no,no,"yes",no,"yes",no,no,no,no,"yes",no
8141,1.2,3,no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no,no
8143,4.9,33,no,no,no,no,no,no,no,no,"yes",no,no,no,no,no,"yes",no
8144,7.9,16,no,no,no,"yes",no,no,no,no,"yes",no,no,"yes",no,no,no,"yes"
8145,1.2,3,no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no,no
8147,4.4,49,no,no,no,"yes",no,"yes",no,no,no,no,no,no,no,no,"yes",no
8149,3.4,37,no,"yes",no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no
8151,10.4,23,no,no,no,no,"yes",no,"yes",no,no,no,no,"yes",no,no,no,"yes"
8153,2.2,72,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
8158,7.6,22,no,no,"yes","yes",no,no,no,no,no,no,no,no,no,no,no,"yes"
8159,6.4,24,no,no,no,"yes","yes",no,"yes","yes",no,no,no,no,no,no,no,"yes"
8161,2.2,69,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
8162,9.9,25,no,no,no,"yes","yes",no,no,"yes","yes",no,no,no,no,no,no,"yes"
8163,1.2,3,no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no,no
8166,3.1,35,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"yes",no
8168,5.1,53,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"yes",no
8169,1.7,66,no,no,no,no,no,no,no,no,no,no,no,"yes",no,"yes",no,no
8170,2.8,39,no,no,"yes",no,no,no,no,no,no,"yes",no,no,no,no,"yes",no
8171,7.1,17,no,no,no,no,"yes",no,no,no,"yes",no,no,no,no,no,no,"yes"
8172,2.2,55,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
8173,8.1,9,no,"yes",no,no,no,no,"yes","yes",no,no,no,no,no,no,no,"yes"
8174,10.6,3,"yes",no,no,"yes",no,"yes",no,no,no,no,no,no,no,no,no,"yes"
8176,4.4,43,no,no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no
8178,3.1,50,no,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no
8179,5.1,70,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"yes",no
8181,3.1,46,no,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no
8182,2.9,39,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no,"yes",no
8184,9.5,4,no,no,no,"yes",no,no,no,no,no,no,no,no,no,no,no,"yes"
8185,5.3,69,no,no,"yes",no,no,no,no,no,no,no,"yes",no,no,no,"yes",no
8186,3,47,no,no,no,"yes",no,no,no,no,no,no,no,"yes",no,no,"yes",no
8187,4.3,45,no,no,"yes",no,no,no,"yes",no,no,no,no,"yes",no,no,"yes",no
8188,6,16,no,no,no,"yes",no,no,"yes",no,no,"yes",no,"yes",no,no,no,"yes"
8189,9.5,14,no,no,no,no,no,no,"yes","yes","yes",no,no,"yes",no,no,no,"yes"
8190,6.6,12,no,no,no,no,no,no,no,no,"yes",no,no,"yes",no,no,no,"yes"
8191,4.1,69,no,no,no,no,no,no,no,no,no,no,"yes",no,no,no,"yes",no
8193,3.1,28,no,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no
8195,4.9,29,"yes","yes",no,no,no,no,no,no,no,no,no,"yes",no,no,"yes",no
8196,1.2,3,no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no,no
8197,1.2,3,no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no,no
8198,1.7,58,no,no,no,no,no,no,no,no,no,no,no,"yes",no,"yes",no,no
8199,5.2,69,no,"yes",no,no,no,no,"yes",no,no,no,no,"yes",no,no,"yes",no
8201,3.1,41,no,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no
8202,6.5,25,no,no,no,no,no,no,no,no,"yes","yes",no,no,no,no,no,"yes"
8203,2.8,41,no,no,"yes",no,no,no,no,no,no,"yes",no,no,no,no,"yes",no
8204,1.5,76,no,no,no,no,no,no,no,"yes",no,no,no,no,no,"yes",no,no
8206,7.2,24,no,"yes","yes",no,"yes",no,no,no,no,no,no,"yes",no,no,no,"yes"
8207,4.1,69,no,no,no,no,no,no,no,no,no,no,"yes",no,no,no,"yes",no
8208,3.9,39,no,no,no,no,"yes",no,no,no,no,no,no,"yes",no,no,"yes",no
8209,2.2,59,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
8210,3.5,47,no,no,no,"yes","yes",no,no,no,no,no,no,no,no,no,"yes",no
8211,4.1,69,no,no,no,no,no,no,no,no,no,no,"yes",no,no,no,"yes",no
8213,1.4,10,no,no,no,no,no,no,"yes",no,no,no,no,no,no,"yes",no,no
8214,9.9,4,no,no,no,no,no,"yes",no,no,no,no,no,"yes",no,no,no,"yes"
8215,4.8,40,no,no,no,no,no,no,no,"yes",no,"yes",no,"yes",no,no,"yes",no
8216,3.1,49,no,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no
8217,4.9,33,no,no,"yes",no,"yes",no,no,"yes",no,no,no,no,no,no,"yes",no
8218,2.2,69,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
8219,1.6,64,no,no,no,no,no,no,no,no,no,"yes",no,no,no,"yes",no,no
8220,1.5,53,no,no,no,no,no,no,no,"yes",no,no,no,no,no,"yes",no,no
8221,6.6,25,no,no,no,no,no,no,no,"yes",no,no,no,no,no,no,no,"yes"
8222,7.1,18,no,no,no,no,"yes",no,no,no,"yes",no,no,no,no,no,no,"yes"
8223,8.6,15,no,no,no,"yes","yes",no,no,no,no,no,no,no,no,no,no,"yes"
8225,3.9,32,no,no,no,no,"yes",no,no,no,no,no,no,"yes",no,no,"yes",no
8226,1.7,68,no,no,no,no,no,no,no,no,no,no,no,"yes",no,"yes",no,no
8227,1.4,10,no,no,no,no,no,no,"yes",no,no,no,no,no,no,"yes",no,no
8228,2.1,55,no,"yes",no,no,no,no,no,no,no,no,no,no,no,"yes",no,no
8229,1.4,10,no,no,no,no,no,no,"yes",no,no,no,no,no,no,"yes",no,no
8230,10,18,no,no,"yes",no,"yes",no,no,"yes",no,no,no,no,no,no,no,"yes"
8231,11.5,1,no,no,no,"yes","yes",no,no,"yes","yes","yes",no,no,no,no,no,"yes"
8232,2.8,49,no,no,"yes",no,no,no,no,no,no,"yes",no,no,no,no,"yes",no
8233,1.3,7,no,no,no,"yes",no,no,no,no,no,no,no,no,no,"yes",no,no
8234,7.6,14,no,no,"yes","yes",no,no,no,no,no,no,no,no,no,no,no,"yes"
8235,7.8,13,no,no,no,"yes",no,no,"yes",no,no,no,no,no,no,no,no,"yes"
8236,4.1,42,no,no,"yes",no,no,no,"yes","yes",no,no,no,no,no,no,"yes",no
8239,8.6,25,no,no,no,"yes","yes",no,no,no,no,no,no,no,no,no,no,"yes"
8240,6.7,14,no,no,no,no,no,no,no,no,no,"yes",no,no,no,no,no,"yes"
8242,1.5,61,no,no,no,no,no,no,no,"yes",no,no,no,no,no,"yes",no,no
8243,19.2,69,"yes","yes","yes","yes",no,"yes","yes",no,"yes",no,"yes",no,no,no,no,"yes"
8244,2.6,75,"yes",no,no,no,no,no,no,"yes",no,no,no,no,no,no,"yes",no
8246,4.9,34,no,no,no,no,no,no,no,no,"yes",no,no,no,no,no,"yes",no
8247,6.6,5,no,no,no,no,no,no,no,no,"yes",no,no,"yes",no,no,no,"yes"
8248,11.6,9,no,no,"yes",no,"yes","yes",no,no,no,no,no,no,no,no,no,"yes"
8249,7.2,18,no,"yes","yes",no,"yes",no,no,no,no,no,no,"yes",no,no,no,"yes"
8250,1.1,1,"yes",no,no,no,no,no,no,no,no,no,no,no,no,"yes",no,no
8251,1.2,3,no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no,no
8252,3.3,44,"yes",no,no,no,"yes",no,no,no,no,no,no,no,no,no,"yes",no
8253,5.8,69,no,no,no,no,no,no,no,no,no,no,"yes","yes",no,no,"yes",no
8255,15.4,69,no,"yes","yes",no,no,no,no,"yes","yes","yes","yes",no,no,no,no,"yes"
8256,7.9,15,no,no,no,no,no,no,"yes",no,no,"yes",no,no,no,no,no,"yes"
8257,7.5,69,no,no,"yes",no,"yes",no,no,no,no,no,"yes",no,no,no,no,"yes"
8258,5.1,69,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"yes",no
8259,2.6,67,"yes",no,no,no,no,no,no,"yes",no,no,no,no,no,no,"yes",no
8260,6.6,19,no,no,no,no,no,no,no,"yes",no,no,no,no,no,no,no,"yes"
8261,6.8,14,no,no,no,no,"yes",no,"yes","yes",no,no,no,"yes",no,no,no,"yes"
8263,3.9,43,no,no,no,no,"yes",no,no,no,no,no,no,"yes",no,no,"yes",no
8264,3.4,32,no,no,"yes",no,"yes",no,no,no,no,no,no,no,no,no,"yes",no
8265,8,10,"yes","yes","yes",no,"yes",no,"yes",no,no,no,no,no,no,no,no,"yes"
8267,2.1,57,no,"yes",no,no,no,no,no,no,no,no,no,no,no,"yes",no,no
8268,4.9,30,no,no,no,"yes","yes",no,"yes",no,no,no,no,no,no,no,"yes",no
8269,2.2,70,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
8270,2.2,67,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
8273,1.3,7,no,no,no,"yes",no,no,no,no,no,no,no,no,no,"yes",no,no
8275,1.7,56,no,no,no,no,no,no,no,no,no,no,no,"yes",no,"yes",no,no
8276,3.9,31,no,no,no,no,"yes",no,no,no,no,no,no,"yes",no,no,"yes",no
8278,12.9,4,no,no,"yes","yes","yes",no,no,"yes",no,"yes",no,no,no,no,no,"yes"
8279,3.6,29,no,no,no,no,"yes",no,"yes",no,no,no,no,no,no,no,"yes",no
8280,6.3,24,no,no,no,no,no,no,"yes",no,"yes",no,no,no,no,no,no,"yes"
8281,11.9,4,no,"yes",no,"yes","yes",no,"yes",no,"yes",no,no,no,no,no,no,"yes"
8282,3.9,30,no,no,no,no,"yes",no,no,no,no,no,no,"yes",no,no,"yes",no
8285,20.5,69,no,"yes","yes",no,"yes",no,"yes","yes",no,no,"yes",no,no,no,no,"yes"
8286,10.2,69,no,no,"yes",no,no,no,no,no,"yes",no,"yes",no,no,no,no,"yes"
8287,9.8,3,no,no,no,"yes","yes",no,"yes",no,"yes",no,no,no,no,no,no,"yes"
8288,3.6,46,"yes",no,"yes","yes",no,no,no,no,no,no,no,no,no,no,"yes",no
8289,5.3,69,no,no,"yes",no,no,no,no,no,no,no,"yes",no,no,no,"yes",no
8290,12.1,69,no,no,"yes",no,"yes","yes",no,"yes",no,no,"yes",no,no,no,no,"yes"
8292,2.2,73,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
8293,3,48,no,no,no,no,no,no,"yes",no,no,"yes",no,no,no,no,"yes",no
8294,5.2,63,no,"yes",no,no,no,no,no,"yes",no,"yes",no,no,no,no,"yes",no
8295,3.9,30,no,no,"yes","yes",no,no,"yes",no,no,no,no,no,no,no,"yes",no
8297,1.3,7,no,no,no,"yes",no,no,no,no,no,no,no,no,no,"yes",no,no
8298,1.1,1,"yes",no,no,no,no,no,no,no,no,no,no,no,no,"yes",no,no
8299,2.2,70,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
8302,12.8,15,"yes",no,no,no,"yes","yes",no,"yes","yes",no,no,no,no,no,no,"yes"
8303,8.4,19,no,no,no,no,"yes","yes","yes",no,no,no,no,"yes",no,no,no,"yes"
8304,2.2,55,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
8305,5.9,9,"yes","yes","yes",no,no,no,no,"yes",no,no,no,no,no,no,"yes",no
8306,4.4,47,no,no,no,"yes",no,no,no,"yes",no,"yes",no,no,no,no,"yes",no
8307,2.2,75,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
8308,2.2,67,no,no,no,no,"yes",no,no,no,no,no,no,no,no,"yes",no,no
8309,1.2,3,no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no,no
8310,1.2,3,no,no,"yes",no,no,no,no,no,no,no,no,no,no,"yes",no,no
8314,5.1,62,no,no,no,"yes","yes",no,no,no,no,"yes",no,no,no,no,"yes",no
8315,4.1,69,no,no,no,no,no,no,no,no,no,no,"yes",no,no,no,"yes",no
